block_idx,model_ns,block_ns,frames_processed,overrun,warmup
8489,13375,18042,16,0,0
8490,13416,17875,16,0,0
8491,13333,17917,16,0,0
8492,13292,17916,16,0,0
8493,13333,17958,16,0,0
8494,13416,18000,16,0,0
8495,13375,18000,16,0,0
8496,13333,17916,16,0,0
8497,13250,17750,16,0,0
8498,13458,18000,16,0,0
8499,13458,18000,16,0,0
8500,13417,18000,16,0,0
8501,13417,18000,16,0,0
8502,13375,18000,16,0,0
8503,13541,18000,16,0,0
8504,13291,17791,16,0,0
8505,13292,17833,16,0,0
8506,13125,17709,16,0,0
8507,13291,17750,16,0,0
8508,13458,18000,16,0,0
8509,13416,17958,16,0,0
8510,13459,18125,16,0,0
8511,13458,18041,16,0,0
8512,13375,17916,16,0,0
8513,13250,17792,16,0,0
8514,13292,17875,16,0,0
8515,13375,17875,16,0,0
8516,13500,18084,16,0,0
8517,13333,17833,16,0,0
8518,13250,17750,16,0,0
8519,13458,18125,16,0,0
8520,13250,17792,16,0,0
8521,13416,18250,16,0,0
8522,13292,17792,16,0,0
8523,13292,17875,16,0,0
8524,13333,17792,16,0,0
8525,13083,17583,16,0,0
8526,13208,17792,16,0,0
8527,13083,17584,16,0,0
8528,13208,17625,16,0,0
8529,13250,17625,16,0,0
8530,13083,17625,16,0,0
8531,13167,17625,16,0,0
8532,14292,19292,16,0,0
8533,13542,18458,16,0,0
8534,13375,17959,16,0,0
8535,13416,18042,16,0,0
8536,13625,18500,16,0,0
8537,13458,18084,16,0,0
8538,13375,17875,16,0,0
8539,13459,18042,16,0,0
8540,13417,17833,16,0,0
8541,13458,18083,16,0,0
8542,13417,18042,16,0,0
8543,13667,18417,16,0,0
8544,13333,17875,16,0,0
8545,13542,18166,16,0,0
8546,13333,17958,16,0,0
8547,13250,17792,16,0,0
8548,13750,18333,16,0,0
8549,13500,18084,16,0,0
8550,13167,17750,16,0,0
8551,13584,18208,16,0,0
8552,13250,17834,16,0,0
8553,13458,18000,16,0,0
8554,13459,18125,16,0,0
8555,13209,17750,16,0,0
8556,13291,17959,16,0,0
8557,13417,17917,16,0,0
8558,13333,17834,16,0,0
8559,13833,18750,16,0,0
8560,13666,18459,16,0,0
8561,13625,18250,16,0,0
8562,13292,17875,16,0,0
8563,13333,17916,16,0,0
8564,13417,18000,16,0,0
8565,13292,17959,16,0,0
8566,13542,18083,16,0,0
8567,13250,17833,16,0,0
8568,13500,18125,16,0,0
8569,14041,18667,16,0,0
8570,13375,17875,16,0,0
8571,13208,17792,16,0,0
8572,13583,18042,16,0,0
8573,13917,18583,16,0,0
8574,13417,18000,16,0,0
8575,13375,17875,16,0,0
8576,13333,17875,16,0,0
8577,13291,17792,16,0,0
8578,13250,17875,16,0,0
8579,13083,17666,16,0,0
8580,13125,17584,16,0,0
8581,13042,17583,16,0,0
8582,13083,17542,16,0,0
8583,13166,17708,16,0,0
8584,13333,17791,16,0,0
8585,13167,17708,16,0,0
8586,13417,17959,16,0,0
8587,13709,18917,16,0,0
8588,13459,18458,16,0,0
8589,13958,18666,16,0,0
8590,13625,18250,16,0,0
8591,13417,17875,16,0,0
8592,13250,17708,16,0,0
8593,13333,17959,16,0,0
8594,13291,17875,16,0,0
8595,13250,17709,16,0,0
8596,13375,17959,16,0,0
8597,13458,18083,16,0,0
8598,13667,18333,16,0,0
8599,13334,17917,16,0,0
8600,13250,17834,16,0,0
8601,13208,17708,16,0,0
8602,13084,17625,16,0,0
8603,13167,17750,16,0,0
8604,13166,17750,16,0,0
8605,13042,17666,16,0,0
8606,13208,17792,16,0,0
8607,13166,17667,16,0,0
8608,13250,17791,16,0,0
8609,14875,20208,16,0,0
8610,13833,18625,16,0,0
8611,14209,18792,16,0,0
8612,13458,18292,16,0,0
8613,13500,18333,16,0,0
8614,13292,17875,16,0,0
8615,13417,18000,16,0,0
8616,13416,18000,16,0,0
8617,13208,17750,16,0,0
8618,13208,17667,16,0,0
8619,13333,17875,16,0,0
8620,13292,18042,16,0,0
8621,13292,17833,16,0,0
8622,13333,17958,16,0,0
8623,13292,17875,16,0,0
8624,13333,17958,16,0,0
8625,13709,18375,16,0,0
8626,13292,17833,16,0,0
8627,13333,17834,16,0,0
8628,13667,18291,16,0,0
8629,13333,17917,16,0,0
8630,13375,17875,16,0,0
8631,13375,17958,16,0,0
8632,13375,17958,16,0,0
8633,13167,17792,16,0,0
8634,13125,17667,16,0,0
8635,13000,17583,16,0,0
8636,13334,17875,16,0,0
8637,13250,17750,16,0,0
8638,13333,17833,16,0,0
8639,13333,17958,16,0,0
8640,13208,17750,16,0,0
8641,13083,17625,16,0,0
8642,13667,18375,16,0,0
8643,13875,18583,16,0,0
8644,13416,17875,16,0,0
8645,13292,17875,16,0,0
8646,13292,18000,16,0,0
8647,13250,17875,16,0,0
8648,13459,17958,16,0,0
8649,13375,18209,16,0,0
8650,13333,17916,16,0,0
8651,13250,17792,16,0,0
8652,13250,18250,16,0,0
8653,13458,18125,16,0,0
8654,13417,18000,16,0,0
8655,13416,18041,16,0,0
8656,13208,17792,16,0,0
8657,13417,17958,16,0,0
8658,13250,17875,16,0,0
8659,13417,18166,16,0,0
8660,13250,17792,16,0,0
8661,13375,17917,16,0,0
8662,13292,17958,16,0,0
8663,13291,17792,16,0,0
8664,14833,57459,16,0,0
8665,13166,17750,16,0,0
8666,13167,17625,16,0,0
8667,13208,17834,16,0,0
8668,13125,17666,16,0,0
8669,13208,17667,16,0,0
8670,13375,17958,16,0,0
8671,13208,17875,16,0,0
8672,13167,17750,16,0,0
8673,13083,17667,16,0,0
8674,13125,17625,16,0,0
8675,13083,17667,16,0,0
8676,14333,18959,16,0,0
8677,13417,18334,16,0,0
8678,13292,18416,16,0,0
8679,13209,17792,16,0,0
8680,13541,18167,16,0,0
8681,13416,17959,16,0,0
8682,13375,18083,16,0,0
8683,13208,17750,16,0,0
8684,13375,18000,16,0,0
8685,13417,17959,16,0,0
8686,13375,17958,16,0,0
8687,13500,18000,16,0,0
8688,13333,17834,16,0,0
8689,13167,17625,16,0,0
8690,13125,17584,16,0,0
8691,13083,17625,16,0,0
8692,13500,18084,16,0,0
8693,13334,17875,16,0,0
8694,13125,17625,16,0,0
8695,13125,17625,16,0,0
8696,13083,17625,16,0,0
8697,13333,17791,16,0,0
8698,14125,19458,16,0,0
8699,14125,18583,16,0,0
8700,13834,18666,16,0,0
8701,13666,18167,16,0,0
8702,13333,18084,16,0,0
8703,13417,18292,16,0,0
8704,13375,18375,16,0,0
8705,13583,18209,16,0,0
8706,13792,18333,16,0,0
8707,13834,18416,16,0,0
8708,13250,17917,16,0,0
8709,14209,18708,16,0,0
8710,13375,18167,16,0,0
8711,13417,18125,16,0,0
8712,13167,18000,16,0,0
8713,13334,17959,16,0,0
8714,13208,18000,16,0,0
8715,13292,17833,16,0,0
8716,13292,17875,16,0,0
8717,13291,17792,16,0,0
8718,13208,17666,16,0,0
8719,13334,17875,16,0,0
8720,13625,18125,16,0,0
8721,13250,17792,16,0,0
8722,13375,17959,16,0,0
8723,13375,18000,16,0,0
8724,13375,17875,16,0,0
8725,13209,17709,16,0,0
8726,13250,17875,16,0,0
8727,13250,17750,16,0,0
8728,13666,18208,16,0,0
8729,13208,17833,16,0,0
8730,13208,17792,16,0,0
8731,13333,17958,16,0,0
8732,14041,18667,16,0,0
8733,13250,17875,16,0,0
8734,13333,17959,16,0,0
8735,13333,17917,16,0,0
8736,13458,18083,16,0,0
8737,13292,17875,16,0,0
8738,13250,17875,16,0,0
8739,13417,18042,16,0,0
8740,13291,17959,16,0,0
8741,13417,18000,16,0,0
8742,13375,18000,16,0,0
8743,13250,17833,16,0,0
8744,13500,18000,16,0,0
8745,13459,18084,16,0,0
8746,13208,17750,16,0,0
8747,13209,17791,16,0,0
8748,13375,18084,16,0,0
8749,13292,17834,16,0,0
8750,13292,17875,16,0,0
8751,13250,17834,16,0,0
8752,13167,17791,16,0,0
8753,13667,18334,16,0,0
8754,13250,17791,16,0,0
8755,13333,17875,16,0,0
8756,13041,17541,16,0,0
8757,13125,17708,16,0,0
8758,13125,17625,16,0,0
8759,13125,17667,16,0,0
8760,13083,17625,16,0,0
8761,13083,17625,16,0,0
8762,13250,17791,16,0,0
8763,13167,17834,16,0,0
8764,13958,18375,16,0,0
8765,13500,18167,16,0,0
8766,13292,17917,16,0,0
8767,13375,17916,16,0,0
8768,13333,17833,16,0,0
8769,13375,17875,16,0,0
8770,13334,17875,16,0,0
8771,13375,18041,16,0,0
8772,13417,18000,16,0,0
8773,13208,17834,16,0,0
8774,13333,17958,16,0,0
8775,13375,18000,16,0,0
8776,13333,17875,16,0,0
8777,13375,17916,16,0,0
8778,13167,17833,16,0,0
8779,13333,17792,16,0,0
8780,13250,17708,16,0,0
8781,13333,17833,16,0,0
8782,13375,17875,16,0,0
8783,13375,17875,16,0,0
8784,13334,17875,16,0,0
8785,13250,17792,16,0,0
8786,13375,18000,16,0,0
8787,13333,17833,16,0,0
8788,13375,17958,16,0,0
8789,13208,17875,16,0,0
8790,13333,18000,16,0,0
8791,13333,18042,16,0,0
8792,13333,18042,16,0,0
8793,13208,17875,16,0,0
8794,13334,17958,16,0,0
8795,13334,17917,16,0,0
8796,13292,17833,16,0,0
8797,13417,18041,16,0,0
8798,13334,17916,16,0,0
8799,13250,17875,16,0,0
8800,13292,17916,16,0,0
8801,13334,17917,16,0,0
8802,13375,17875,16,0,0
8803,13250,17708,16,0,0
8804,13500,18125,16,0,0
8805,13250,17875,16,0,0
8806,13416,17917,16,0,0
8807,13250,17792,16,0,0
8808,13292,17875,16,0,0
8809,13250,17708,16,0,0
8810,13083,17625,16,0,0
8811,13084,17667,16,0,0
8812,13416,17959,16,0,0
8813,13167,17667,16,0,0
8814,13208,17750,16,0,0
8815,13209,17792,16,0,0
8816,13250,17792,16,0,0
8817,13250,17917,16,0,0
8818,13042,17667,16,0,0
8819,13708,18250,16,0,0
8820,13542,18084,16,0,0
8821,13333,18083,16,0,0
8822,13375,17958,16,0,0
8823,13292,17833,16,0,0
8824,13333,17959,16,0,0
8825,13333,18250,16,0,0
8826,13334,17834,16,0,0
8827,13583,18125,16,0,0
8828,13375,17875,16,0,0
8829,13125,17666,16,0,0
8830,13333,17917,16,0,0
8831,13417,18000,16,0,0
8832,13208,17834,16,0,0
8833,13416,17916,16,0,0
8834,13167,17666,16,0,0
8835,13958,18542,16,0,0
8836,13542,18125,16,0,0
8837,13459,18000,16,0,0
8838,13375,17958,16,0,0
8839,13334,17875,16,0,0
8840,13334,17875,16,0,0
8841,13250,17875,16,0,0
8842,13250,17792,16,0,0
8843,13250,17791,16,0,0
8844,13333,17833,16,0,0
8845,13167,17791,16,0,0
8846,13250,17750,16,0,0
8847,13375,17875,16,0,0
8848,13250,17750,16,0,0
8849,13917,18500,16,0,0
8850,13416,17875,16,0,0
8851,13292,17916,16,0,0
8852,13500,18000,16,0,0
8853,13500,18042,16,0,0
8854,13417,17958,16,0,0
8855,13417,18041,16,0,0
8856,13334,17916,16,0,0
8857,13417,18000,16,0,0
8858,13583,18166,16,0,0
8859,13459,18000,16,0,0
8860,13333,17959,16,0,0
8861,13458,17958,16,0,0
8862,13458,18000,16,0,0
8863,13375,17959,16,0,0
8864,13292,17708,16,0,0
8865,13166,17708,16,0,0
8866,13084,17583,16,0,0
8867,13167,17750,16,0,0
8868,13208,17833,16,0,0
8869,13125,17709,16,0,0
8870,13125,17708,16,0,0
8871,13125,17625,16,0,0
8872,13125,17666,16,0,0
8873,13208,17709,16,0,0
8874,14166,19792,16,0,0
8875,13708,18459,16,0,0
8876,13833,18709,16,0,0
8877,13458,18375,16,0,0
8878,13334,18166,16,0,0
8879,13459,18208,16,0,0
8880,13584,18041,16,0,0
8881,13459,18041,16,0,0
8882,13333,17875,16,0,0
8883,13291,17875,16,0,0
8884,13333,18125,16,0,0
8885,13292,17833,16,0,0
8886,13417,18084,16,0,0
8887,13375,17917,16,0,0
8888,13375,17917,16,0,0
8889,13459,18000,16,0,0
8890,13459,17875,16,0,0
8891,13291,17875,16,0,0
8892,13459,17958,16,0,0
8893,13167,17625,16,0,0
8894,13375,17958,16,0,0
8895,13416,18084,16,0,0
8896,13417,18042,16,0,0
8897,13500,18208,16,0,0
8898,13417,18041,16,0,0
8899,13416,17917,16,0,0
8900,13458,18041,16,0,0
8901,13500,18083,16,0,0
8902,13375,17958,16,0,0
8903,13458,18041,16,0,0
8904,13292,17875,16,0,0
8905,13333,17916,16,0,0
8906,13459,18041,16,0,0
8907,13208,17791,16,0,0
8908,13375,17917,16,0,0
8909,13583,18416,16,0,0
8910,13750,18250,16,0,0
8911,13375,17958,16,0,0
8912,13375,17833,16,0,0
8913,13291,17833,16,0,0
8914,13334,18042,16,0,0
8915,13375,17959,16,0,0
8916,13458,17916,16,0,0
8917,13166,17708,16,0,0
8918,13334,18042,16,0,0
8919,13459,18000,16,0,0
8920,13500,18000,16,0,0
8921,13583,18167,16,0,0
8922,13375,18000,16,0,0
8923,13416,17959,16,0,0
8924,13375,17875,16,0,0
8925,13333,18083,16,0,0
8926,13500,18334,16,0,0
8927,13333,17875,16,0,0
8928,13500,18083,16,0,0
8929,13291,17917,16,0,0
8930,13375,17916,16,0,0
8931,13292,17875,16,0,0
8932,13334,17875,16,0,0
8933,13375,18125,16,0,0
8934,13250,17833,16,0,0
8935,13250,17833,16,0,0
8936,13416,18042,16,0,0
8937,13333,17958,16,0,0
8938,13333,17833,16,0,0
8939,13208,17834,16,0,0
8940,13500,18083,16,0,0
8941,13458,18000,16,0,0
8942,13541,18125,16,0,0
8943,13375,17959,16,0,0
8944,13375,17958,16,0,0
8945,13208,17834,16,0,0
8946,13334,17875,16,0,0
8947,13166,17708,16,0,0
8948,13375,17958,16,0,0
8949,13500,18083,16,0,0
8950,13333,17834,16,0,0
8951,13291,17917,16,0,0
8952,13334,17792,16,0,0
8953,13458,18042,16,0,0
8954,13208,17750,16,0,0
8955,13375,17916,16,0,0
8956,13333,17917,16,0,0
8957,13375,17958,16,0,0
8958,13458,18042,16,0,0
8959,13459,18042,16,0,0
8960,13333,17708,16,0,0
8961,13292,17791,16,0,0
8962,13625,18458,16,0,0
8963,13458,18042,16,0,0
8964,13417,18000,16,0,0
8965,13500,18334,16,0,0
8966,13375,17958,16,0,0
8967,13291,17833,16,0,0
8968,13459,18083,16,0,0
8969,13375,17959,16,0,0
8970,13416,17917,16,0,0
8971,13250,17833,16,0,0
8972,13209,17834,16,0,0
8973,13417,18083,16,0,0
8974,13250,17750,16,0,0
8975,13209,17792,16,0,0
8976,13250,17875,16,0,0
8977,13375,17834,16,0,0
8978,13292,17875,16,0,0
8979,13375,17916,16,0,0
8980,13208,17709,16,0,0
8981,13334,17833,16,0,0
8982,13292,17833,16,0,0
8983,13208,17750,16,0,0
8984,14167,19166,16,0,0
8985,15583,21000,16,0,0
8986,14041,18625,16,0,0
8987,13292,18166,16,0,0
8988,13417,17917,16,0,0
8989,13875,18458,16,0,0
8990,13667,18166,16,0,0
8991,13458,17958,16,0,0
8992,13417,18000,16,0,0
8993,13375,17916,16,0,0
8994,13333,17833,16,0,0
8995,13291,17875,16,0,0
8996,13250,17792,16,0,0
8997,13417,17958,16,0,0
8998,13250,17791,16,0,0
8999,13333,17792,16,0,0
9000,13416,17958,16,0,0
9001,13416,18042,16,0,0
9002,13250,17875,16,0,0
9003,13250,17875,16,0,0
9004,13416,17791,16,0,0
9005,13250,17791,16,0,0
9006,13333,17917,16,0,0
9007,13333,17917,16,0,0
9008,13458,17959,16,0,0
9009,13375,18000,16,0,0
9010,13333,17917,16,0,0
9011,13250,17875,16,0,0
9012,13417,18125,16,0,0
9013,13375,18000,16,0,0
9014,13375,18000,16,0,0
9015,13375,17958,16,0,0
9016,13291,17833,16,0,0
9017,13500,18083,16,0,0
9018,13417,17917,16,0,0
9019,13250,17834,16,0,0
9020,13333,18000,16,0,0
9021,13417,17958,16,0,0
9022,13375,17959,16,0,0
9023,13375,18083,16,0,0
9024,13292,17875,16,0,0
9025,13333,17917,16,0,0
9026,13167,17750,16,0,0
9027,13417,17833,16,0,0
9028,13375,17958,16,0,0
9029,13583,18167,16,0,0
9030,13417,18041,16,0,0
9031,13291,17916,16,0,0
9032,13291,17959,16,0,0
9033,13292,17834,16,0,0
9034,13334,17875,16,0,0
9035,13250,17875,16,0,0
9036,13375,17875,16,0,0
9037,13291,17833,16,0,0
9038,13375,17959,16,0,0
9039,13291,17917,16,0,0
9040,13375,18042,16,0,0
9041,13250,17916,16,0,0
9042,13291,17959,16,0,0
9043,13291,17916,16,0,0
9044,13417,18000,16,0,0
9045,13334,17833,16,0,0
9046,13500,17958,16,0,0
9047,13333,17958,16,0,0
9048,13459,17959,16,0,0
9049,13292,17792,16,0,0
9050,13375,18000,16,0,0
9051,13250,17875,16,0,0
9052,13375,18000,16,0,0
9053,13542,18208,16,0,0
9054,13417,17958,16,0,0
9055,13333,17916,16,0,0
9056,13333,17875,16,0,0
9057,13333,18208,16,0,0
9058,13375,17958,16,0,0
9059,13375,17917,16,0,0
9060,13542,18334,16,0,0
9061,13500,18083,16,0,0
9062,13417,18041,16,0,0
9063,13541,18417,16,0,0
9064,13167,17875,16,0,0
9065,13417,17958,16,0,0
9066,13292,17875,16,0,0
9067,13209,17791,16,0,0
9068,13292,17959,16,0,0
9069,13375,17958,16,0,0
9070,13375,17917,16,0,0
9071,13375,17917,16,0,0
9072,13500,18083,16,0,0
9073,13333,17833,16,0,0
9074,13375,17917,16,0,0
9075,13334,17833,16,0,0
9076,13584,18125,16,0,0
9077,13458,17917,16,0,0
9078,13375,18041,16,0,0
9079,13292,17709,16,0,0
9080,13500,18000,16,0,0
9081,13333,17959,16,0,0
9082,13708,18334,16,0,0
9083,13375,18000,16,0,0
9084,13500,18042,16,0,0
9085,13667,18291,16,0,0
9086,13375,18084,16,0,0
9087,13459,18083,16,0,0
9088,13292,17875,16,0,0
9089,13375,17959,16,0,0
9090,13792,18375,16,0,0
9091,13625,18250,16,0,0
9092,13709,18250,16,0,0
9093,13417,18000,16,0,0
9094,14500,20208,16,0,0
9095,13500,18083,16,0,0
9096,13667,18208,16,0,0
9097,13292,18084,16,0,0
9098,13666,18250,16,0,0
9099,13375,17917,16,0,0
9100,13459,18041,16,0,0
9101,13250,17834,16,0,0
9102,13250,17792,16,0,0
9103,13250,17834,16,0,0
9104,13417,17917,16,0,0
9105,50458,55250,16,0,0
9106,13291,17834,16,0,0
9107,13375,17958,16,0,0
9108,13166,17667,16,0,0
9109,13250,17834,16,0,0
9110,13291,17750,16,0,0
9111,14291,18875,16,0,0
9112,14083,18666,16,0,0
9113,13584,18208,16,0,0
9114,13250,17833,16,0,0
9115,13458,18292,16,0,0
9116,50875,55667,16,0,0
9117,13625,18208,16,0,0
9118,13291,17875,16,0,0
9119,13333,17833,16,0,0
9120,13459,18083,16,0,0
9121,13208,17792,16,0,0
9122,13167,17750,16,0,0
9123,13291,17834,16,0,0
9124,13167,17791,16,0,0
9125,13875,18500,16,0,0
9126,13583,18334,16,0,0
9127,13416,17875,16,0,0
9128,13459,18250,16,0,0
9129,13417,18000,16,0,0
9130,13458,18209,16,0,0
9131,13333,17875,16,0,0
9132,13292,17875,16,0,0
9133,13250,17833,16,0,0
9134,13375,18041,16,0,0
9135,13417,17833,16,0,0
9136,13458,18083,16,0,0
9137,13625,18167,16,0,0
9138,13417,18041,16,0,0
9139,13875,18500,16,0,0
9140,13250,17875,16,0,0
9141,13291,17833,16,0,0
9142,13458,18041,16,0,0
9143,13291,17875,16,0,0
9144,13250,17792,16,0,0
9145,13250,17833,16,0,0
9146,13291,17875,16,0,0
9147,13208,17834,16,0,0
9148,13292,17834,16,0,0
9149,13292,17834,16,0,0
9150,13667,18375,16,0,0
9151,13291,17958,16,0,0
9152,13334,18083,16,0,0
9153,13250,17750,16,0,0
9154,13250,17875,16,0,0
9155,13334,17917,16,0,0
9156,13125,17667,16,0,0
9157,13292,17875,16,0,0
9158,13250,17750,16,0,0
9159,13334,17959,16,0,0
9160,13292,18000,16,0,0
9161,13417,18083,16,0,0
9162,13333,17917,16,0,0
9163,13250,17791,16,0,0
9164,13250,17875,16,0,0
9165,13375,18042,16,0,0
9166,13334,17959,16,0,0
9167,13291,18292,16,0,0
9168,13417,17958,16,0,0
9169,13375,18416,16,0,0
9170,13209,17792,16,0,0
9171,13375,17917,16,0,0
9172,13375,18000,16,0,0
9173,13375,18042,16,0,0
9174,13375,18042,16,0,0
9175,13375,17916,16,0,0
9176,13500,18084,16,0,0
9177,13292,17875,16,0,0
9178,13208,17750,16,0,0
9179,13209,17792,16,0,0
9180,13584,18167,16,0,0
9181,13417,17959,16,0,0
9182,13333,18041,16,0,0
9183,13334,17917,16,0,0
9184,13417,17917,16,0,0
9185,13458,18084,16,0,0
9186,13292,17875,16,0,0
9187,13208,17791,16,0,0
9188,13250,17875,16,0,0
9189,13375,17875,16,0,0
9190,13333,17917,16,0,0
9191,13292,17833,16,0,0
9192,13375,17916,16,0,0
9193,13417,17959,16,0,0
9194,13458,18125,16,0,0
9195,13459,18000,16,0,0
9196,13209,17792,16,0,0
9197,13375,17959,16,0,0
9198,13292,17916,16,0,0
9199,13125,17791,16,0,0
9200,13500,18125,16,0,0
9201,13250,17792,16,0,0
9202,13291,17833,16,0,0
9203,13250,17875,16,0,0
9204,13375,17959,16,0,0
9205,13417,18000,16,0,0
9206,13375,17917,16,0,0
9207,13166,17750,16,0,0
9208,13333,17750,16,0,0
9209,13375,17958,16,0,0
9210,13167,17750,16,0,0
9211,13167,17666,16,0,0
9212,13375,18000,16,0,0
9213,13625,18292,16,0,0
9214,13250,17834,16,0,0
9215,13666,18250,16,0,0
9216,13417,18083,16,0,0
9217,13375,17875,16,0,0
9218,13542,18083,16,0,0
9219,13458,17958,16,0,0
9220,13250,17834,16,0,0
9221,13583,18166,16,0,0
9222,13584,18208,16,0,0
9223,13333,17833,16,0,0
9224,13375,18000,16,0,0
9225,13375,17875,16,0,0
9226,13375,17875,16,0,0
9227,13292,17916,16,0,0
9228,13209,17750,16,0,0
9229,13333,17792,16,0,0
9230,13459,18000,16,0,0
9231,13458,18000,16,0,0
9232,13334,17875,16,0,0
9233,13250,17834,16,0,0
9234,13167,17708,16,0,0
9235,13417,18083,16,0,0
9236,13333,18041,16,0,0
9237,13375,17833,16,0,0
9238,13417,18000,16,0,0
9239,13292,17833,16,0,0
9240,13333,17917,16,0,0
9241,13333,17958,16,0,0
9242,13667,18250,16,0,0
9243,13458,18000,16,0,0
9244,13500,18041,16,0,0
9245,13334,17917,16,0,0
9246,13458,18083,16,0,0
9247,13500,18083,16,0,0
9248,13375,17958,16,0,0
9249,13334,17917,16,0,0
9250,13542,18041,16,0,0
9251,13417,18042,16,0,0
9252,13292,17875,16,0,0
9253,13292,17709,16,0,0
9254,13209,17833,16,0,0
9255,13250,17750,16,0,0
9256,13334,17875,16,0,0
9257,13416,18125,16,0,0
9258,13417,17958,16,0,0
9259,13334,17875,16,0,0
9260,13208,17792,16,0,0
9261,13417,17958,16,0,0
9262,13333,17916,16,0,0
9263,13292,17833,16,0,0
9264,13417,17958,16,0,0
9265,13208,17750,16,0,0
9266,13333,17834,16,0,0
9267,13250,17834,16,0,0
9268,13458,18125,16,0,0
9269,13166,17708,16,0,0
9270,13334,17916,16,0,0
9271,13375,17917,16,0,0
9272,13417,18042,16,0,0
9273,13333,17917,16,0,0
9274,13291,17875,16,0,0
9275,13166,17708,16,0,0
9276,13459,18167,16,0,0
9277,13250,17708,16,0,0
9278,13333,17916,16,0,0
9279,13542,18292,16,0,0
9280,13500,17958,16,0,0
9281,13292,17875,16,0,0
9282,13375,17959,16,0,0
9283,13250,17875,16,0,0
9284,13250,17750,16,0,0
9285,13375,17917,16,0,0
9286,13417,17958,16,0,0
9287,13375,18042,16,0,0
9288,13250,17833,16,0,0
9289,13250,17833,16,0,0
9290,13375,17959,16,0,0
9291,13250,17833,16,0,0
9292,13500,18125,16,0,0
9293,13291,17875,16,0,0
9294,13125,17750,16,0,0
9295,13208,17750,16,0,0
9296,13208,17791,16,0,0
9297,13334,17917,16,0,0
9298,13166,17667,16,0,0
9299,13125,17500,16,0,0
9300,13333,17916,16,0,0
9301,13166,17750,16,0,0
9302,13333,18000,16,0,0
9303,13083,17542,16,0,0
9304,14167,18750,16,0,0
9305,13792,18416,16,0,0
9306,13625,18125,16,0,0
9307,13375,18000,16,0,0
9308,13375,18084,16,0,0
9309,13291,17875,16,0,0
9310,13416,18041,16,0,0
9311,13333,17875,16,0,0
9312,13375,17958,16,0,0
9313,13333,17917,16,0,0
9314,13250,18375,16,0,0
9315,13291,18042,16,0,0
9316,13500,18000,16,0,0
9317,13542,18083,16,0,0
9318,13333,17875,16,0,0
9319,13292,18125,16,0,0
9320,13333,17875,16,0,0
9321,13250,17833,16,0,0
9322,13416,18042,16,0,0
9323,13500,18166,16,0,0
9324,13167,17667,16,0,0
9325,13375,17958,16,0,0
9326,13291,17875,16,0,0
9327,13166,17750,16,0,0
9328,13500,18083,16,0,0
9329,13584,18125,16,0,0
9330,13292,17875,16,0,0
9331,13292,17917,16,0,0
9332,13375,17917,16,0,0
9333,13375,17875,16,0,0
9334,13334,17958,16,0,0
9335,13416,17959,16,0,0
9336,13375,18000,16,0,0
9337,13208,17792,16,0,0
9338,13375,18000,16,0,0
9339,13291,17833,16,0,0
9340,13292,17834,16,0,0
9341,13209,17708,16,0,0
9342,13333,17917,16,0,0
9343,13375,17917,16,0,0
9344,13458,18000,16,0,0
9345,13250,17834,16,0,0
9346,13333,17916,16,0,0
9347,13334,17958,16,0,0
9348,13334,17917,16,0,0
9349,13375,17875,16,0,0
9350,13292,17791,16,0,0
9351,13333,18000,16,0,0
9352,13375,17916,16,0,0
9353,13292,17917,16,0,0
9354,13458,18041,16,0,0
9355,13291,17833,16,0,0
9356,13334,17875,16,0,0
9357,13292,17833,16,0,0
9358,13250,17708,16,0,0
9359,13375,17958,16,0,0
9360,13292,17875,16,0,0
9361,13417,18000,16,0,0
9362,13208,17709,16,0,0
9363,13250,17792,16,0,0
9364,13375,17958,16,0,0
9365,13375,17959,16,0,0
9366,13417,18042,16,0,0
9367,13375,18084,16,0,0
9368,13375,18000,16,0,0
9369,13459,18125,16,0,0
9370,13375,18000,16,0,0
9371,13291,17959,16,0,0
9372,13292,17875,16,0,0
9373,13417,18041,16,0,0
9374,13333,17917,16,0,0
9375,13292,17917,16,0,0
9376,13375,17958,16,0,0
9377,13250,17750,16,0,0
9378,13458,18000,16,0,0
9379,13291,17792,16,0,0
9380,13250,17833,16,0,0
9381,13333,17917,16,0,0
9382,13167,17750,16,0,0
9383,13334,17917,16,0,0
9384,13125,17709,16,0,0
9385,13125,17625,16,0,0
9386,13625,18500,16,0,0
9387,14625,19292,16,0,0
9388,13583,18333,16,0,0
9389,13333,17917,16,0,0
9390,13375,18166,16,0,0
9391,13292,17833,16,0,0
9392,13667,18167,16,0,0
9393,13084,17542,16,0,0
9394,13458,18000,16,0,0
9395,13125,17708,16,0,0
9396,13292,17875,16,0,0
9397,13292,17833,16,0,0
9398,13583,18208,16,0,0
9399,13250,17750,16,0,0
9400,13500,18541,16,0,0
9401,14375,18875,16,0,0
9402,13750,18417,16,0,0
9403,13583,18375,16,0,0
9404,13542,18292,16,0,0
9405,13375,17875,16,0,0
9406,13333,17959,16,0,0
9407,13292,17875,16,0,0
9408,13292,17875,16,0,0
9409,13208,17833,16,0,0
9410,13375,17916,16,0,0
9411,13333,17958,16,0,0
9412,13458,18166,16,0,0
9413,13417,17917,16,0,0
9414,13375,17958,16,0,0
9415,13334,17833,16,0,0
9416,13334,17959,16,0,0
9417,13291,17750,16,0,0
9418,13333,17875,16,0,0
9419,13292,17875,16,0,0
