block_idx,model_ns,block_ns,frames_processed,overrun,warmup
8018,13292,17875,16,0,0
8019,13375,18000,16,0,0
8020,13375,17792,16,0,0
8021,13375,17917,16,0,0
8022,13417,17958,16,0,0
8023,13125,17708,16,0,0
8024,13250,17709,16,0,0
8025,13375,17959,16,0,0
8026,13083,17584,16,0,0
8027,13125,17750,16,0,0
8028,13167,17667,16,0,0
8029,13209,17750,16,0,0
8030,13167,17583,16,0,0
8031,12959,17542,16,0,0
8032,13250,17667,16,0,0
8033,14167,19042,16,0,0
8034,13458,18583,16,0,0
8035,13250,17833,16,0,0
8036,13458,17958,16,0,0
8037,13167,17875,16,0,0
8038,13167,17667,16,0,0
8039,13250,17834,16,0,0
8040,13250,17709,16,0,0
8041,13209,17750,16,0,0
8042,13209,17584,16,0,0
8043,13167,17709,16,0,0
8044,13500,17958,16,0,0
8045,13625,18500,16,0,0
8046,13500,18375,16,0,0
8047,13584,18417,16,0,0
8048,13209,17959,16,0,0
8049,13208,17958,16,0,0
8050,13250,17791,16,0,0
8051,13333,17875,16,0,0
8052,13584,18167,16,0,0
8053,13416,17958,16,0,0
8054,13291,17708,16,0,0
8055,13250,17917,16,0,0
8056,13417,17916,16,0,0
8057,13250,17750,16,0,0
8058,13167,17625,16,0,0
8059,13375,17917,16,0,0
8060,13334,17625,16,0,0
8061,13375,17959,16,0,0
8062,13292,17750,16,0,0
8063,13458,18125,16,0,0
8064,13333,17792,16,0,0
8065,13375,17958,16,0,0
8066,13500,18167,16,0,0
8067,13333,17875,16,0,0
8068,13291,17875,16,0,0
8069,13292,17750,16,0,0
8070,13667,18291,16,0,0
8071,13208,17625,16,0,0
8072,13250,17667,16,0,0
8073,13250,17792,16,0,0
8074,13417,17958,16,0,0
8075,13375,18000,16,0,0
8076,13334,17875,16,0,0
8077,13708,19125,16,0,0
8078,13458,18250,16,0,0
8079,13542,18042,16,0,0
8080,13292,17834,16,0,0
8081,13458,17916,16,0,0
8082,13209,17709,16,0,0
8083,13250,17666,16,0,0
8084,13166,17667,16,0,0
8085,13292,17750,16,0,0
8086,13375,17959,16,0,0
8087,13333,17792,16,0,0
8088,50792,55666,16,0,0
8089,13458,18000,16,0,0
8090,13417,18125,16,0,0
8091,13083,17458,16,0,0
8092,13042,17500,16,0,0
8093,13208,17625,16,0,0
8094,13083,17792,16,0,0
8095,13125,17625,16,0,0
8096,13083,17542,16,0,0
8097,13292,17791,16,0,0
8098,13250,17834,16,0,0
8099,13000,17500,16,0,0
8100,14166,18666,16,0,0
8101,13250,17666,16,0,0
8102,13125,17666,16,0,0
8103,13125,17542,16,0,0
8104,13125,17625,16,0,0
8105,13250,17708,16,0,0
8106,13125,17667,16,0,0
8107,13666,18083,16,0,0
8108,13041,17583,16,0,0
8109,13125,17500,16,0,0
8110,13208,17667,16,0,0
8111,13917,18500,16,0,0
8112,13333,17708,16,0,0
8113,13416,18000,16,0,0
8114,13292,18000,16,0,0
8115,13292,18042,16,0,0
8116,13375,17833,16,0,0
8117,13417,18000,16,0,0
8118,13291,17833,16,0,0
8119,13250,17709,16,0,0
8120,13291,17792,16,0,0
8121,13333,17875,16,0,0
8122,13375,18500,16,0,0
8123,13375,18458,16,0,0
8124,13334,17875,16,0,0
8125,13375,17875,16,0,0
8126,13416,18166,16,0,0
8127,13542,18042,16,0,0
8128,13375,18042,16,0,0
8129,13334,17917,16,0,0
8130,13375,17833,16,0,0
8131,13292,17875,16,0,0
8132,13250,17667,16,0,0
8133,13500,18333,16,0,0
8134,13500,17959,16,0,0
8135,13542,18125,16,0,0
8136,13292,17792,16,0,0
8137,13416,18042,16,0,0
8138,13334,17916,16,0,0
8139,13416,17958,16,0,0
8140,13209,17625,16,0,0
8141,13291,17833,16,0,0
8142,13208,17625,16,0,0
8143,13292,17959,16,0,0
8144,13375,17959,16,0,0
8145,13250,17750,16,0,0
8146,13292,17833,16,0,0
8147,13417,17959,16,0,0
8148,13292,17875,16,0,0
8149,13333,17792,16,0,0
8150,13291,17833,16,0,0
8151,13375,17833,16,0,0
8152,13250,17792,16,0,0
8153,13416,17916,16,0,0
8154,13375,17916,16,0,0
8155,13500,18000,16,0,0
8156,13167,17708,16,0,0
8157,13500,18042,16,0,0
8158,13416,17917,16,0,0
8159,13375,17791,16,0,0
8160,13250,17750,16,0,0
8161,13375,17875,16,0,0
8162,13250,17792,16,0,0
8163,13292,17750,16,0,0
8164,13250,17792,16,0,0
8165,13292,17750,16,0,0
8166,13333,17958,16,0,0
8167,13292,17667,16,0,0
8168,13250,17792,16,0,0
8169,13292,17750,16,0,0
8170,13292,17833,16,0,0
8171,13375,17875,16,0,0
8172,13334,17875,16,0,0
8173,13375,17834,16,0,0
8174,13250,17833,16,0,0
8175,13333,17833,16,0,0
8176,13334,17875,16,0,0
8177,13292,17833,16,0,0
8178,13292,17875,16,0,0
8179,13209,17708,16,0,0
8180,13333,17916,16,0,0
8181,13292,17875,16,0,0
8182,13208,17750,16,0,0
8183,13333,17875,16,0,0
8184,13375,17833,16,0,0
8185,13375,17833,16,0,0
8186,13250,17833,16,0,0
8187,13250,17750,16,0,0
8188,13209,17875,16,0,0
8189,13292,17833,16,0,0
8190,13417,17958,16,0,0
8191,13375,17833,16,0,0
8192,13334,17875,16,0,0
8193,13375,18041,16,0,0
8194,13375,17792,16,0,0
8195,13666,18208,16,0,0
8196,13417,17875,16,0,0
8197,13333,17917,16,0,0
8198,13292,17708,16,0,0
8199,13417,18208,16,0,0
8200,13500,17958,16,0,0
8201,13292,17875,16,0,0
8202,13291,17750,16,0,0
8203,13291,17833,16,0,0
8204,13417,17875,16,0,0
8205,13500,18084,16,0,0
8206,13542,18000,16,0,0
8207,13250,17833,16,0,0
8208,23167,29834,16,0,0
8209,20084,26708,16,0,0
8210,16959,22333,16,0,0
8211,21500,26625,16,0,0
8212,20125,26292,16,0,0
8213,20542,26750,16,0,0
8214,20292,25917,16,0,0
8215,21375,26333,16,0,0
8216,24542,30458,16,0,0
8217,19792,25667,16,0,0
8218,18709,24541,16,0,0
8219,20333,26250,16,0,0
8220,21334,26625,16,0,0
8221,17500,22459,16,0,0
8222,14500,19042,16,0,0
8223,13500,18000,16,0,0
8224,13416,18209,16,0,0
8225,13291,18041,16,0,0
8226,13250,17750,16,0,0
8227,13125,17625,16,0,0
8228,13208,17792,16,0,0
8229,13500,18125,16,0,0
8230,13250,17791,16,0,0
8231,13333,17708,16,0,0
8232,13542,18167,16,0,0
8233,15958,20833,16,0,0
8234,13375,17791,16,0,0
8235,13250,17875,16,0,0
8236,13667,18375,16,0,0
8237,13167,17667,16,0,0
8238,13292,17875,16,0,0
8239,13333,17917,16,0,0
8240,13333,17875,16,0,0
8241,13250,17792,16,0,0
8242,13250,17750,16,0,0
8243,14167,18708,16,0,0
8244,13458,17833,16,0,0
8245,13209,17625,16,0,0
8246,13375,17917,16,0,0
8247,13375,18000,16,0,0
8248,13375,17875,16,0,0
8249,13292,17875,16,0,0
8250,13292,17791,16,0,0
8251,13208,17833,16,0,0
8252,13417,17959,16,0,0
8253,13250,17833,16,0,0
8254,13208,17750,16,0,0
8255,13458,17917,16,0,0
8256,13500,18000,16,0,0
8257,13292,17833,16,0,0
8258,13125,17625,16,0,0
8259,13209,17792,16,0,0
8260,13417,17875,16,0,0
8261,13167,17709,16,0,0
8262,13167,17625,16,0,0
8263,13125,17584,16,0,0
8264,13125,17666,16,0,0
8265,13584,18166,16,0,0
8266,13208,17750,16,0,0
8267,13416,17958,16,0,0
8268,13208,17709,16,0,0
8269,13208,17791,16,0,0
8270,13334,17750,16,0,0
8271,13250,17792,16,0,0
8272,13417,17875,16,0,0
8273,13292,17834,16,0,0
8274,13250,17791,16,0,0
8275,13292,17791,16,0,0
8276,13292,17667,16,0,0
8277,13125,17709,16,0,0
8278,13417,17875,16,0,0
8279,13166,17750,16,0,0
8280,13333,17917,16,0,0
8281,13250,17875,16,0,0
8282,13083,17459,16,0,0
8283,13667,18334,16,0,0
8284,13458,17916,16,0,0
8285,13375,17875,16,0,0
8286,13583,18042,16,0,0
8287,13458,18083,16,0,0
8288,13584,18042,16,0,0
8289,13291,17833,16,0,0
8290,13375,17833,16,0,0
8291,13250,17792,16,0,0
8292,13292,17833,16,0,0
8293,13375,18000,16,0,0
8294,13250,17833,16,0,0
8295,13291,17833,16,0,0
8296,13375,17834,16,0,0
8297,13209,17584,16,0,0
8298,13416,17958,16,0,0
8299,13250,17792,16,0,0
8300,13083,17583,16,0,0
8301,13375,17958,16,0,0
8302,13292,17791,16,0,0
8303,13375,17791,16,0,0
8304,13083,17500,16,0,0
8305,13167,17708,16,0,0
8306,13208,17625,16,0,0
8307,13041,17541,16,0,0
8308,13125,17500,16,0,0
8309,15541,20458,16,0,0
8310,13958,18667,16,0,0
8311,13250,17792,16,0,0
8312,13250,17709,16,0,0
8313,13250,17833,16,0,0
8314,13333,17917,16,0,0
8315,13292,17792,16,0,0
8316,13209,17791,16,0,0
8317,13333,17750,16,0,0
8318,13208,17833,16,0,0
8319,13417,18000,16,0,0
8320,13500,18125,16,0,0
8321,13167,17584,16,0,0
8322,13292,17791,16,0,0
8323,13792,18209,16,0,0
8324,13042,17708,16,0,0
8325,13083,17541,16,0,0
8326,13125,17667,16,0,0
8327,13125,17583,16,0,0
8328,13083,17750,16,0,0
8329,13041,17500,16,0,0
8330,13459,17916,16,0,0
8331,15709,21041,16,0,0
8332,14584,19500,16,0,0
8333,13375,17792,16,0,0
8334,13541,18250,16,0,0
8335,13542,17958,16,0,0
8336,13250,17958,16,0,0
8337,13167,17708,16,0,0
8338,13208,17708,16,0,0
8339,13167,17917,16,0,0
8340,13458,18084,16,0,0
8341,13375,17875,16,0,0
8342,13167,17792,16,0,0
8343,13541,18041,16,0,0
8344,13292,17916,16,0,0
8345,13208,17667,16,0,0
8346,13417,18083,16,0,0
8347,13250,17917,16,0,0
8348,13167,17791,16,0,0
8349,13250,17750,16,0,0
8350,13375,17959,16,0,0
8351,13334,17750,16,0,0
8352,13125,17750,16,0,0
8353,13375,17875,16,0,0
8354,13500,18125,16,0,0
8355,13250,17750,16,0,0
8356,13292,17875,16,0,0
8357,13334,17792,16,0,0
8358,13542,18250,16,0,0
8359,13458,18000,16,0,0
8360,13250,17708,16,0,0
8361,13250,17708,16,0,0
8362,13209,17709,16,0,0
8363,13333,17833,16,0,0
8364,13208,17875,16,0,0
8365,13583,17958,16,0,0
8366,13166,17792,16,0,0
8367,13209,17708,16,0,0
8368,13375,18000,16,0,0
8369,13292,17834,16,0,0
8370,13250,17708,16,0,0
8371,13375,17791,16,0,0
8372,13417,17958,16,0,0
8373,13250,17750,16,0,0
8374,13625,18042,16,0,0
8375,13416,17916,16,0,0
8376,13291,17959,16,0,0
8377,13500,18084,16,0,0
8378,13291,17833,16,0,0
8379,13333,17792,16,0,0
8380,13166,17875,16,0,0
8381,13333,17833,16,0,0
8382,13125,17667,16,0,0
8383,13583,17958,16,0,0
8384,13750,18250,16,0,0
8385,13708,18167,16,0,0
8386,13750,18375,16,0,0
8387,13291,17791,16,0,0
8388,13292,17708,16,0,0
8389,13125,17625,16,0,0
8390,13333,17875,16,0,0
8391,13208,17625,16,0,0
8392,13250,17709,16,0,0
8393,13250,17791,16,0,0
8394,13083,17583,16,0,0
8395,13375,17834,16,0,0
8396,13375,18000,16,0,0
8397,13291,17833,16,0,0
8398,13167,17750,16,0,0
8399,13542,18084,16,0,0
8400,13416,17917,16,0,0
8401,13250,17709,16,0,0
8402,13292,17834,16,0,0
8403,13417,17834,16,0,0
8404,13208,17667,16,0,0
8405,13292,17750,16,0,0
8406,13208,17792,16,0,0
8407,13334,17958,16,0,0
8408,13209,17875,16,0,0
8409,13250,17750,16,0,0
8410,13417,17958,16,0,0
8411,13208,17708,16,0,0
8412,13292,17875,16,0,0
8413,13208,17708,16,0,0
8414,13208,17833,16,0,0
8415,13500,18000,16,0,0
8416,13250,17708,16,0,0
8417,13250,17583,16,0,0
8418,13250,17750,16,0,0
8419,13417,17917,16,0,0
8420,13250,17833,16,0,0
8421,13291,17833,16,0,0
8422,13125,17625,16,0,0
8423,13375,17792,16,0,0
8424,13209,17792,16,0,0
8425,13375,18000,16,0,0
8426,13292,17833,16,0,0
8427,13333,17792,16,0,0
8428,13208,17833,16,0,0
8429,13375,17834,16,0,0
8430,13167,17834,16,0,0
8431,13333,17709,16,0,0
8432,13167,17792,16,0,0
8433,13167,17709,16,0,0
8434,13333,17875,16,0,0
8435,13333,17875,16,0,0
8436,13333,17917,16,0,0
8437,13291,17750,16,0,0
8438,13083,17667,16,0,0
8439,13292,17792,16,0,0
8440,13166,17750,16,0,0
8441,13292,17875,16,0,0
8442,13083,17625,16,0,0
8443,13375,17833,16,0,0
8444,13292,17833,16,0,0
8445,13417,17917,16,0,0
8446,13375,17958,16,0,0
8447,13417,17958,16,0,0
8448,13334,17750,16,0,0
8449,13250,17709,16,0,0
8450,13292,17833,16,0,0
8451,13208,17667,16,0,0
8452,13292,17958,16,0,0
8453,13333,17792,16,0,0
8454,13125,17709,16,0,0
8455,13250,17708,16,0,0
8456,13375,17958,16,0,0
8457,13375,17791,16,0,0
8458,13208,17750,16,0,0
8459,13125,17583,16,0,0
8460,13208,17708,16,0,0
8461,13292,17750,16,0,0
8462,13292,17875,16,0,0
8463,13208,17792,16,0,0
8464,13292,18000,16,0,0
8465,13250,17750,16,0,0
8466,13250,17833,16,0,0
8467,13292,17750,16,0,0
8468,13167,17792,16,0,0
8469,13292,17709,16,0,0
8470,13250,17792,16,0,0
8471,13375,17916,16,0,0
8472,13292,17875,16,0,0
8473,13292,17750,16,0,0
8474,13333,17875,16,0,0
8475,13417,17916,16,0,0
8476,13291,17750,16,0,0
8477,13375,17875,16,0,0
8478,13292,17875,16,0,0
8479,13500,18000,16,0,0
8480,13542,18125,16,0,0
8481,13166,17667,16,0,0
8482,13375,17958,16,0,0
8483,13375,17791,16,0,0
8484,13375,17917,16,0,0
8485,13375,17916,16,0,0
8486,13333,17916,16,0,0
8487,13208,17750,16,0,0
8488,13209,17750,16,0,0
8489,13292,17750,16,0,0
8490,13333,17834,16,0,0
8491,13208,17625,16,0,0
8492,13250,17875,16,0,0
8493,13250,17750,16,0,0
8494,13166,17625,16,0,0
8495,13292,17750,16,0,0
8496,13292,17916,16,0,0
8497,13333,17708,16,0,0
8498,13125,17667,16,0,0
8499,13416,17792,16,0,0
8500,13625,18167,16,0,0
8501,13291,17833,16,0,0
8502,13250,17792,16,0,0
8503,13208,17625,16,0,0
8504,13458,18000,16,0,0
8505,13209,17583,16,0,0
8506,13167,17666,16,0,0
8507,14208,19167,16,0,0
8508,13709,18500,16,0,0
8509,14000,19000,16,0,0
8510,13333,17750,16,0,0
8511,13375,18000,16,0,0
8512,13542,18000,16,0,0
8513,13458,18000,16,0,0
8514,13583,18042,16,0,0
8515,13500,18000,16,0,0
8516,13250,17667,16,0,0
8517,13500,18042,16,0,0
8518,14000,19000,16,0,0
8519,13417,18041,16,0,0
8520,13625,18416,16,0,0
8521,13167,17750,16,0,0
8522,13167,17667,16,0,0
8523,13250,17875,16,0,0
8524,13333,17750,16,0,0
8525,13167,17833,16,0,0
8526,13333,17875,16,0,0
8527,13208,17833,16,0,0
8528,13333,17792,16,0,0
8529,52417,57084,16,0,0
8530,13625,17959,16,0,0
8531,13292,17958,16,0,0
8532,13292,17792,16,0,0
8533,13250,17792,16,0,0
8534,13333,17792,16,0,0
8535,13250,17875,16,0,0
8536,13375,17833,16,0,0
8537,13167,17667,16,0,0
8538,13375,17791,16,0,0
8539,13417,17959,16,0,0
8540,13333,54625,16,0,0
8541,13417,17958,16,0,0
8542,13292,17875,16,0,0
8543,13292,17834,16,0,0
8544,13208,17625,16,0,0
8545,13250,17875,16,0,0
8546,13292,17875,16,0,0
8547,13292,17750,16,0,0
8548,13333,17959,16,0,0
8549,13291,17959,16,0,0
8550,13417,17875,16,0,0
8551,13250,17833,16,0,0
8552,13583,18166,16,0,0
8553,13208,17750,16,0,0
8554,13167,17666,16,0,0
8555,13292,17875,16,0,0
8556,13125,17667,16,0,0
8557,13291,17791,16,0,0
8558,13292,17833,16,0,0
8559,14250,18833,16,0,0
8560,13709,18167,16,0,0
8561,13375,17916,16,0,0
8562,13333,17791,16,0,0
8563,13500,18042,16,0,0
8564,13375,17792,16,0,0
8565,13208,17750,16,0,0
8566,13375,17792,16,0,0
8567,13375,18000,16,0,0
8568,13208,17583,16,0,0
8569,13167,17791,16,0,0
8570,13333,17834,16,0,0
8571,13084,17583,16,0,0
8572,13291,17708,16,0,0
8573,13250,17750,16,0,0
8574,13583,18000,16,0,0
8575,13459,18292,16,0,0
8576,13416,18375,16,0,0
8577,13333,17958,16,0,0
8578,13250,17709,16,0,0
8579,13250,17875,16,0,0
8580,13333,17792,16,0,0
8581,13375,17833,16,0,0
8582,13375,17917,16,0,0
8583,13291,17833,16,0,0
8584,13250,17709,16,0,0
8585,13458,18042,16,0,0
8586,13334,17750,16,0,0
8587,13250,17792,16,0,0
8588,13375,17875,16,0,0
8589,13292,17875,16,0,0
8590,13208,17583,16,0,0
8591,13250,17750,16,0,0
8592,13375,17959,16,0,0
8593,13167,17709,16,0,0
8594,13291,17792,16,0,0
8595,13333,17917,16,0,0
8596,13333,17833,16,0,0
8597,13291,18000,16,0,0
8598,13334,17750,16,0,0
8599,13209,17875,16,0,0
8600,13291,17875,16,0,0
8601,13209,17791,16,0,0
8602,13333,17833,16,0,0
8603,13125,17750,16,0,0
8604,13250,17833,16,0,0
8605,13291,17917,16,0,0
8606,13125,17667,16,0,0
8607,13417,18041,16,0,0
8608,13375,17959,16,0,0
8609,13250,17833,16,0,0
8610,13334,17875,16,0,0
8611,13417,18000,16,0,0
8612,13417,17875,16,0,0
8613,13334,17875,16,0,0
8614,13292,17875,16,0,0
8615,13250,17833,16,0,0
8616,13250,17833,16,0,0
8617,13291,17875,16,0,0
8618,13250,18042,16,0,0
8619,13334,17875,16,0,0
8620,13250,17750,16,0,0
8621,13292,17833,16,0,0
8622,13292,17791,16,0,0
8623,13333,17917,16,0,0
8624,13208,17708,16,0,0
8625,13292,17958,16,0,0
8626,13292,17709,16,0,0
8627,13458,18000,16,0,0
8628,13333,17875,16,0,0
8629,13125,17708,16,0,0
8630,13459,18041,16,0,0
8631,13333,18042,16,0,0
8632,13250,17625,16,0,0
8633,13166,17750,16,0,0
8634,13167,17625,16,0,0
8635,13375,17916,16,0,0
8636,13292,17834,16,0,0
8637,13167,17791,16,0,0
8638,13208,17625,16,0,0
8639,13292,17750,16,0,0
8640,13292,17958,16,0,0
8641,13292,17916,16,0,0
8642,13292,17750,16,0,0
8643,13250,17750,16,0,0
8644,13416,18000,16,0,0
8645,13375,17916,16,0,0
8646,13291,17792,16,0,0
8647,13209,17750,16,0,0
8648,13208,17583,16,0,0
8649,13125,17750,16,0,0
8650,13375,18000,16,0,0
8651,13333,17958,16,0,0
8652,13375,17875,16,0,0
8653,13292,17916,16,0,0
8654,13250,17708,16,0,0
8655,13250,18000,16,0,0
8656,13333,17833,16,0,0
8657,13250,17833,16,0,0
8658,13333,17708,16,0,0
8659,13333,17916,16,0,0
8660,13209,17792,16,0,0
8661,13250,17833,16,0,0
8662,13375,17917,16,0,0
8663,13417,18084,16,0,0
8664,13291,17791,16,0,0
8665,13292,17917,16,0,0
8666,13291,17750,16,0,0
8667,13125,17833,16,0,0
8668,13292,17875,16,0,0
8669,13250,17834,16,0,0
8670,13333,17958,16,0,0
8671,13250,17875,16,0,0
8672,13416,18000,16,0,0
8673,13292,17917,16,0,0
8674,13416,17916,16,0,0
8675,13584,18166,16,0,0
8676,13292,17791,16,0,0
8677,13125,17708,16,0,0
8678,13292,17792,16,0,0
8679,13250,17833,16,0,0
8680,13250,17833,16,0,0
8681,13292,17833,16,0,0
8682,13416,17917,16,0,0
8683,13292,17875,16,0,0
8684,13292,17875,16,0,0
8685,13333,18000,16,0,0
8686,13333,17833,16,0,0
8687,13333,17875,16,0,0
8688,13375,17916,16,0,0
8689,13209,17792,16,0,0
8690,13333,17750,16,0,0
8691,13292,17917,16,0,0
8692,13167,17708,16,0,0
8693,13250,17792,16,0,0
8694,13250,17834,16,0,0
8695,13292,17875,16,0,0
8696,13291,17875,16,0,0
8697,13334,17875,16,0,0
8698,13292,17791,16,0,0
8699,13292,17875,16,0,0
8700,13333,17875,16,0,0
8701,13250,17916,16,0,0
8702,13333,17833,16,0,0
8703,13583,18208,16,0,0
8704,13250,17708,16,0,0
8705,13166,17792,16,0,0
8706,13458,18041,16,0,0
8707,13417,18083,16,0,0
8708,13292,17750,16,0,0
8709,13208,17750,16,0,0
8710,13334,17875,16,0,0
8711,13250,17958,16,0,0
8712,13333,17708,16,0,0
8713,13292,17875,16,0,0
8714,13291,17750,16,0,0
8715,13334,17916,16,0,0
8716,13208,17625,16,0,0
8717,13416,18166,16,0,0
8718,13500,17959,16,0,0
8719,13375,18000,16,0,0
8720,13416,17917,16,0,0
8721,13250,17791,16,0,0
8722,13250,17750,16,0,0
8723,13291,17875,16,0,0
8724,13333,17792,16,0,0
8725,13292,17833,16,0,0
8726,13292,17834,16,0,0
8727,13250,17834,16,0,0
8728,13750,18291,16,0,0
8729,13375,18000,16,0,0
8730,13500,18291,16,0,0
8731,13375,18125,16,0,0
8732,13375,17875,16,0,0
8733,13041,17833,16,0,0
8734,13292,17750,16,0,0
8735,13208,17708,16,0,0
8736,13375,17791,16,0,0
8737,13291,17833,16,0,0
8738,13250,17750,16,0,0
8739,13292,17834,16,0,0
8740,13292,17791,16,0,0
8741,13333,17917,16,0,0
8742,13417,17917,16,0,0
8743,13417,18166,16,0,0
8744,13333,17875,16,0,0
8745,13208,17750,16,0,0
8746,13375,17958,16,0,0
8747,13333,17958,16,0,0
8748,13292,17791,16,0,0
8749,13291,17917,16,0,0
8750,13333,17833,16,0,0
8751,13416,18000,16,0,0
8752,13416,17833,16,0,0
8753,13291,17875,16,0,0
8754,13209,17791,16,0,0
8755,13459,18125,16,0,0
8756,13333,17750,16,0,0
8757,13250,17875,16,0,0
8758,13167,17583,16,0,0
8759,13167,17708,16,0,0
8760,13291,17791,16,0,0
8761,13375,17916,16,0,0
8762,13250,17833,16,0,0
8763,13334,17958,16,0,0
8764,13333,17917,16,0,0
8765,13333,17959,16,0,0
8766,13417,17833,16,0,0
8767,13542,18083,16,0,0
8768,13417,17834,16,0,0
8769,13583,18208,16,0,0
8770,13208,17625,16,0,0
8771,13167,17709,16,0,0
8772,13500,18000,16,0,0
8773,13334,17875,16,0,0
8774,13292,17750,16,0,0
8775,13125,17667,16,0,0
8776,13166,17667,16,0,0
8777,13125,17583,16,0,0
8778,13083,17625,16,0,0
8779,13042,17542,16,0,0
8780,13417,17875,16,0,0
8781,13250,17875,16,0,0
8782,13083,17583,16,0,0
8783,13750,18666,16,0,0
8784,13333,17875,16,0,0
8785,14000,19083,16,0,0
8786,13709,18250,16,0,0
8787,13667,18292,16,0,0
8788,13375,17875,16,0,0
8789,13500,18166,16,0,0
8790,13917,18417,16,0,0
8791,13375,17916,16,0,0
8792,13417,17959,16,0,0
8793,13333,17875,16,0,0
8794,13416,17917,16,0,0
8795,13667,18250,16,0,0
8796,13375,17917,16,0,0
8797,13292,17958,16,0,0
8798,13250,17666,16,0,0
8799,13375,17958,16,0,0
8800,13375,17875,16,0,0
8801,13334,18000,16,0,0
8802,13375,17875,16,0,0
8803,13250,17875,16,0,0
8804,13208,17709,16,0,0
8805,13625,18250,16,0,0
8806,13375,17875,16,0,0
8807,13375,18000,16,0,0
8808,13375,17833,16,0,0
8809,13375,17958,16,0,0
8810,13291,17750,16,0,0
8811,13250,17792,16,0,0
8812,13208,17708,16,0,0
8813,13292,17958,16,0,0
8814,13375,17792,16,0,0
8815,13417,18000,16,0,0
8816,13458,17958,16,0,0
8817,13500,18125,16,0,0
8818,13417,17875,16,0,0
8819,13375,18000,16,0,0
8820,13334,17875,16,0,0
8821,13375,17917,16,0,0
8822,13333,17750,16,0,0
8823,13375,17917,16,0,0
8824,13334,17792,16,0,0
8825,13333,18000,16,0,0
8826,13375,17875,16,0,0
8827,13209,17834,16,0,0
8828,13208,17625,16,0,0
8829,13292,17834,16,0,0
8830,13458,18000,16,0,0
8831,13250,17875,16,0,0
8832,13209,17667,16,0,0
8833,13208,17709,16,0,0
8834,13458,18416,16,0,0
8835,13416,18042,16,0,0
8836,13416,17958,16,0,0
8837,13334,17917,16,0,0
8838,13333,17917,16,0,0
8839,13333,17958,16,0,0
8840,13292,17917,16,0,0
8841,13458,18000,16,0,0
8842,13375,17917,16,0,0
8843,13375,17959,16,0,0
8844,13250,17709,16,0,0
8845,13333,17959,16,0,0
8846,13292,17791,16,0,0
8847,13167,17791,16,0,0
8848,13416,17792,16,0,0
8849,13375,18125,16,0,0
8850,13333,17833,16,0,0
8851,13209,17875,16,0,0
8852,13458,17917,16,0,0
8853,13417,18000,16,0,0
8854,13292,17791,16,0,0
8855,13291,17833,16,0,0
8856,13375,17917,16,0,0
8857,13250,17792,16,0,0
8858,13209,17750,16,0,0
8859,13584,18125,16,0,0
8860,13792,18375,16,0,0
8861,13333,17916,16,0,0
8862,13333,17792,16,0,0
8863,13500,18042,16,0,0
8864,13417,17958,16,0,0
8865,13167,17750,16,0,0
8866,13375,17792,16,0,0
8867,13250,17833,16,0,0
8868,13417,18000,16,0,0
8869,13417,17958,16,0,0
8870,13542,18083,16,0,0
8871,13459,18083,16,0,0
8872,13375,17958,16,0,0
8873,13250,17750,16,0,0
8874,13375,17834,16,0,0
8875,13250,17833,16,0,0
8876,13417,17917,16,0,0
8877,13333,17958,16,0,0
8878,13417,17875,16,0,0
8879,13250,17917,16,0,0
8880,13375,17833,16,0,0
8881,13125,17709,16,0,0
8882,13375,17875,16,0,0
8883,13417,18000,16,0,0
8884,13334,17792,16,0,0
8885,13333,17916,16,0,0
8886,13375,17791,16,0,0
8887,13291,17875,16,0,0
8888,13375,17959,16,0,0
8889,13333,17959,16,0,0
8890,13208,17750,16,0,0
8891,13459,18292,16,0,0
8892,13333,17917,16,0,0
8893,13375,18042,16,0,0
8894,13333,17917,16,0,0
8895,13667,18208,16,0,0
8896,13292,17833,16,0,0
8897,13292,17791,16,0,0
8898,13417,17958,16,0,0
8899,13459,18083,16,0,0
8900,13333,17791,16,0,0
8901,13333,17875,16,0,0
8902,13458,18084,16,0,0
8903,13291,17875,16,0,0
8904,13375,18000,16,0,0
8905,13625,18125,16,0,0
8906,13417,17917,16,0,0
8907,13292,17792,16,0,0
8908,13458,17917,16,0,0
8909,13250,17875,16,0,0
8910,13333,17792,16,0,0
8911,13291,17792,16,0,0
8912,13458,18125,16,0,0
8913,13375,17959,16,0,0
8914,13459,17958,16,0,0
8915,13333,17917,16,0,0
8916,13250,17708,16,0,0
8917,13333,17833,16,0,0
8918,13541,18083,16,0,0
8919,13208,17667,16,0,0
8920,13250,17666,16,0,0
8921,13166,17833,16,0,0
8922,13209,17666,16,0,0
8923,13167,17625,16,0,0
8924,13250,17708,16,0,0
8925,13250,17875,16,0,0
8926,14708,19375,16,0,0
8927,14917,19875,16,0,0
8928,13833,18583,16,0,0
8929,13291,18125,16,0,0
8930,13375,17834,16,0,0
8931,13250,17875,16,0,0
8932,13250,17875,16,0,0
8933,13375,18042,16,0,0
8934,13417,17917,16,0,0
8935,13417,17875,16,0,0
8936,13333,17917,16,0,0
8937,13375,18041,16,0,0
8938,13333,17792,16,0,0
8939,13250,17875,16,0,0
8940,13292,17750,16,0,0
8941,13333,18000,16,0,0
8942,13209,17708,16,0,0
8943,13208,17791,16,0,0
8944,13417,17917,16,0,0
8945,13125,17667,16,0,0
8946,13416,17875,16,0,0
8947,13291,17875,16,0,0
8948,13917,18625,16,0,0
